shipment_id,order_ref,warehouse_id,customer_id,vehicle_id,carrier,ship_date,expected_delivery_date,actual_delivery_date,distance_km,weight_kg,freight_cost_usd,status,origin_city,destination_city
SHP000422,ORD000734,WH005,CUST00212,VEH0021,DHL,2026-07-08,2026-07-14,2026-07-14,171.7,975.4,3819.7,Cancelled,Rotterdam,Castilloside
SHP001037,ORD000950,WH014,CUST00227,VEH0029,XPO Logistics,2026-08-09,2026-08-14,2026-08-14,2518.4,3101.1,3343.59,In Transit,Atlanta,Caldwellfurt
SHP000601,ORD000238,WH011,CUST00058,VEH0018,XPO Logistics,2026-06-24,2026-07-02,2026-07-02,121.9,1845.8,2000.97,Delivered,Newark,Davismouth
SHP001133,ORD000647,wh007,CUST00418,VEH0039,BlueDart,2026-03-06,2026-03-16,2026-03-16,2237.9,1599.5,3864.62,Delivered,Delhi,West Troystad
SHP000748,ORD000916,wh009,CUST00077,VEH0053,BlueDart,2026-03-10,2026-03-14,2026-03-14,748.8,4532.0,711.3,Delayed,Atlanta,Port Marybury
SHP000834,ORD000763,WH011,CUST00449,VEH0042,DHL,2026-07-22,2026-08-03,2026-08-03,2991.7,123.2,1946.25,Cancelled,Newark,Davidfort
SHP000571,ORD001150,WH005,CUST00529,VEH0024,In-house Fleet,2026-06-03,2026-06-04,2026-06-04,874.3,930.0,3262.59,Delivered,Rotterdam,East Bryan
SHP001168,ORD000487,WH006,CUST00478,VEH0023,XPO Logistics,2026-02-21,2026-02-27,2026-02-27,981.3,4871.8,1612.8,Cancelled,Atlanta,West Dana
SHP000297,ORD000342,WH015,CUST00267,VEH0004,Delhivery,2026-06-12,2026-06-22,2026-06-22,282.5,4875.8,2686.64,Delivered,Atlanta,Port David
SHP001106,ORD000295,WH007,CUST00455,VEH0041,FedEx,2026-07-21,2026-07-29,2026-07-29,2277.9,3288.7,2362.53,Delayed,Delhi,Obrienchester
SHP000116,ORD000648,WH006,CUST00056,VEH0009,Delhivery,2026-05-29,2026-06-10,2026-06-10,-31.1,811.3,1022.49,Cancelled,Atlanta,Destinybury
SHP001470,ORD000877,WH012,CUST00486,VEH0011,XPO Logistics,2026-03-26,2026-03-31,2026-03-31,2008.0,1153.8,3200.55,Delayed,Hamburg,Schwartzview
SHP001308,ORD000180,WH009,CUST00437,VEH0034,FedEx,2026-04-23,2026-04-25,2026-04-25,1494.3,3933.9,1937.47,In Transit,Atlanta,East Amberborough
SHP000469,ORD000626,WH003,CUST00224,VEH0031,In-house Fleet,2026-08-16,2026-08-17,2026-08-17,2554.5,3275.3,700.75,Delivered,Columbus,Schmidtmouth
SHP000902,ORD000436,WH007,CUST00191,VEH0055,DHL,2026-04-11,2026-04-22,2026-04-22,2738.8,3967.7,3574.37,Delivered,Delhi,West James
SHP000451,ORD000464,WH013,CUST00259,VEH0046,In-house Fleet,2026-04-05,2026-04-08,2026-04-08,1894.4,1275.7,3850.83,In Transit,Chennai,South Tiffanyhaven
SHP001118,ORD000187,WH011,CUST00078,VEH0059,DHL,2026-06-20,2026-06-22,2026-06-22,58.6,2921.9,2529.47,Out for Delivery,Newark,Lake Janetberg
SHP001076,ORD000371,WH007,CUST00438,VEH0045,BlueDart,2026-07-29,2026-08-01,2026-08-01,794.5,1173.8,1256.74,In Transit,Delhi,Port Alexandraside
SHP000751,ORD000620,WH002,CUST00371,VEH0031,Delhivery,2026-05-19,2026-05-31,2026-05-31,2440.9,151.5,396.29,Delivered,Singapore,Pittston
SHP000515,ORD001013,WH001,CUST00390,VEH0043,BlueDart,2026-05-03,2026-05-07,2026-05-07,683.8,4240.8,2288.16,Delivered,Chennai,Daniellemouth
SHP000483,ORD000928,WH014,CUST00561,VEH0024,Delhivery,2026-05-25,2026-06-05,2026-06-05,667.4,4609.0,3416.99,Delivered,Atlanta,Duffyborough
SHP000952,ORD000378,WH007,CUST00123,VEH0038,XPO Logistics,2026-04-23,2026-04-26,2026-04-26,2305.5,4426.8,2616.67,Delayed,Delhi,South Johnny
SHP000807,ORD000138,WH010,CUST00336,VEH0042,Delhivery,2026-02-24,2026-02-28,2026-02-28,373.6,3906.5,1588.01,Delivered,Newark,West Kerry
SHP001474,ORD000515,WH007,CUST00408,VEH0026,In-house Fleet,2026-05-02,2026-05-06,2026-05-06,399.9,3172.6,2287.16,Delivered,Delhi,Ryanfurt
SHP000388,ORD001016,wh015,CUST00569,VEH0054,BlueDart,2026-02-27,2026-03-02,2026-03-02,652.3,3792.7,25.36,In Transit,Atlanta,Lake Julieberg
SHP000203,ORD001135,WH009,CUST00394,VEH0005,Delhivery,2026-02-17,2026-02-18,2026-02-18,2960.4,338.2,3024.34,Delayed,Atlanta,East Brettchester
SHP000503,ORD000599,WH008,CUST00338,VEH0058,Delhivery,2026-04-28,2026-05-03,,2269.4,2579.8,341.86,In Transit,Singapore,Lake Lisaport
SHP001082,ORD001148,WH002,CUST00534,VEH0045,BlueDart,2026-06-19,2026-06-20,2026-06-20,741.8,1904.9,829.54,Delayed,Singapore,Port Sarah
SHP001175,ORD000245,WH011,CUST00253,VEH0016,XPO Logistics,2026-04-30,2026-05-06,2026-05-06,583.0,1567.4,2667.28,Delivered,Newark,Chanmouth
SHP000954,ORD001024,WH009,CUST00245,VEH0014,In-house Fleet,2026-06-20,2026-06-21,2026-06-21,856.4,520.5,3845.57,In Transit,Atlanta,Lake Christopher
SHP000110,ORD000056,WH009,CUST00051,VEH0051,XPO Logistics,2026-04-27,2026-05-04,,688.3,3578.9,1943.29,In Transit,Atlanta,Christopherfurt
SHP000143,ORD000399,wh013,CUST00228,VEH0040,XPO Logistics,2026-04-25,2026-05-06,2026-05-06,682.5,335.9,1055.67,Cancelled,Chennai,South Angela
SHP000844,ORD000855,WH008,CUST00053,VEH0048,In-house Fleet,2026-08-10,2026-08-20,2026-08-20,1629.1,4253.5,990.46,In Transit,Singapore,Port Lauren
SHP001344,ORD000011,wh004,CUST00538,VEH0008,Delhivery,2026-05-10,2026-05-11,,846.5,3001.0,724.81,In Transit,Columbus,Silvaville
SHP000159,ORD000135,WH013,CUST00191,VEH0037,XPO Logistics,2026-05-28,2026-05-31,2026-05-31,1731.3,3986.5,1391.15,Out for Delivery,Chennai,Port Jesse
SHP001343,ORD000387,WH005,CUST00474,VEH0003,BlueDart,2026-05-06,2026-05-09,2026-05-09,913.0,353.0,3658.94,Cancelled,Rotterdam,Heatherburgh
SHP001190,ORD000017,WH008,CUST00399,VEH0041,Delhivery,2026-05-23,2026-05-24,2026-05-24,2617.7,680.0,1010.57,Delivered,Singapore,Murrayside
SHP001136,ORD000786,WH011,CUST00152,VEH0004,BlueDart,2026-05-28,2026-06-03,2026-06-03,346.4,3229.2,2365.05,Cancelled,Newark,Lake Rachel
SHP000215,ORD000104,WH004,CUST00369,VEH0054,In-house Fleet,2026-04-28,2026-05-02,,1215.6,2555.3,1630.89,In Transit,Columbus,Port Lauraberg
SHP001259,ORD000900,WH001,CUST00561,VEH0060,FedEx,2026-06-11,2026-06-14,2026-06-14,2803.5,3660.4,2835.63,Out for Delivery,Chennai,West Andrew
SHP001092,ORD000293,WH007,CUST00414,VEH0054,XPO Logistics,2026-07-29,2026-08-03,2026-08-03,1074.3,564.9,1265.32,Delivered,Delhi,East Geneton
SHP001391,ORD000023,wh010,CUST00572,VEH0030,FedEx,2026-05-16,2026-05-18,2026-05-18,425.5,4096.7,3090.79,Delivered,Newark,Codyfurt
SHP000621,ORD000830,WH004,CUST00269,VEH0004,XPO Logistics,2026-05-25,2026-06-05,2026-06-05,754.0,3420.1,2122.33,Cancelled,Columbus,South Mike
SHP000331,ORD000528,WH004,CUST00533,VEH0010,BlueDart,2026-02-24,2026-03-01,2026-03-01,2078.6,4274.8,254.44,In Transit,Columbus,Youngport
SHP000781,ORD000642,WH014,CUST00060,VEH0030,XPO Logistics,2026-06-29,2026-07-05,2026-07-05,803.7,1292.0,851.67,Delivered,Atlanta,Griffithfurt
SHP001221,ORD000346,WH013,CUST00556,VEH0057,DHL,2026-04-20,2026-04-29,2026-04-29,2696.3,1983.3,2027.02,In Transit,Chennai,West Jorgebury
SHP001131,ORD000875,WH014,CUST00143,VEH0018,BlueDart,2026-06-26,2026-07-08,2026-07-08,1479.6,554.3,2422.59,Delivered,Atlanta,Petersonfort
SHP000429,ORD001187,WH013,CUST00340,VEH0048,In-house Fleet,2026-05-31,2026-06-05,2026-06-05,2898.3,538.5,3604.95,Delivered,Chennai,New Brandontown
SHP000899,ORD000879,WH015,CUST00456,VEH0058,FedEx,2026-04-14,2026-04-16,2026-04-16,448.0,2925.1,2974.42,Delivered,Atlanta,North Timothyburgh
SHP000880,ORD000396,wh001,CUST00066,VEH0001,In-house Fleet,2026-08-13,2026-08-19,2026-08-19,404.8,4312.4,2484.55,Cancelled,Chennai,East Matthewville
SHP000586,ORD001190,WH002,CUST00576,VEH0031,In-house Fleet,2026-05-03,2026-05-07,,892.1,182.8,3721.91,In Transit,Singapore,Murrayton
SHP001098,ORD000595,WH013,CUST00591,VEH0055,XPO Logistics,2026-05-20,2026-05-30,2026-05-30,2606.6,2864.6,1942.86,Cancelled,Chennai,Cervanteston
SHP001210,ORD000556,WH003,CUST00069,VEH0020,DHL,2026-08-09,2026-08-21,2026-08-21,2972.2,988.1,293.88,Delayed,Columbus,Mikeport
SHP000714,ORD000804,WH014,CUST00030,VEH0052,DHL,2026-02-22,2026-03-05,2026-03-05,808.0,2232.5,2151.47,Delivered,Atlanta,Fishermouth
SHP000838,ORD000463,WH003,CUST00105,VEH0027,In-house Fleet,2026-03-21,2026-04-01,2026-04-01,2097.6,2045.0,2708.76,Delivered,Columbus,Martinland
SHP000448,ORD001019,WH002,CUST00102,VEH0041,Delhivery,2026-03-27,2026-04-04,2026-04-04,242.2,4965.4,123.98,Delivered,Singapore,Drewmouth
SHP000805,ORD000121,WH004,CUST00588,VEH0030,BlueDart,2026-08-14,2026-08-26,,2891.9,3597.9,721.73,In Transit,Columbus,Riverachester
SHP000668,ORD001148,WH005,CUST00456,VEH0022,XPO Logistics,2026-06-20,2026-06-29,2026-06-29,809.4,3274.9,2902.35,In Transit,Rotterdam,Karenland
SHP000825,ORD000480,WH001,CUST00526,VEH0043,BlueDart,2026-05-13,2026-05-14,2026-05-14,1940.3,1598.1,658.61,Out for Delivery,Chennai,Vegashire
SHP000517,ORD000320,WH005,CUST00130,VEH0035,In-house Fleet,2026-08-03,2026-08-08,,1439.5,1064.9,547.48,In Transit,Rotterdam,Morganchester
SHP000564,ORD000456,WH012,CUST00008,VEH0045,Delhivery,2026-07-11,2026-07-18,2026-07-18,2736.6,1621.7,3251.08,Cancelled,Hamburg,Christopherfurt
SHP000273,ORD000114,WH014,CUST00032,VEH0011,FedEx,2026-07-23,2026-07-26,2026-07-26,1902.7,4233.0,1222.43,Out for Delivery,Atlanta,East Andrew
SHP001434,ORD000420,WH005,CUST00507,VEH0041,DHL,2026-03-07,2026-03-19,2026-03-19,1398.1,3616.2,322.65,Delivered,Rotterdam,West Jacob
SHP000140,ORD000329,wh011,CUST00102,VEH0027,In-house Fleet,2026-07-23,2026-07-28,2026-07-28,795.9,417.0,3094.61,Delayed,Newark,Lawrencebury
SHP000741,ORD000143,WH006,CUST00520,VEH0012,DHL,2026-05-12,2026-05-15,2026-05-15,572.6,3842.3,2512.67,In Transit,Atlanta,Barnettborough
SHP000649,ORD000482,WH015,CUST00213,VEH0006,Delhivery,2026-07-02,2026-07-06,2026-07-06,2493.0,3190.1,3148.12,Delivered,Atlanta,Shepherdtown
SHP001449,ORD000079,WH012,CUST00303,VEH0042,Delhivery,2026-02-18,2026-02-24,2026-02-24,1008.8,3936.3,1370.77,Delivered,Hamburg,Patrickborough
SHP000432,ORD000305,WH005,CUST00589,VEH0012,DHL,2026-04-23,2026-05-02,2026-05-02,2865.3,2763.2,3766.24,In Transit,Rotterdam,Isabellamouth
SHP001460,ORD000752,WH003,CUST00591,VEH0002,In-house Fleet,2026-05-23,2026-06-02,2026-06-02,1958.3,3049.8,365.77,Delivered,Columbus,Gregoryfort
SHP001298,ORD000013,WH003,CUST00479,VEH0005,FedEx,2026-04-23,2026-05-04,2026-05-04,2892.3,4260.8,3426.66,Out for Delivery,Columbus,Ashleeborough
SHP001429,ORD000890,WH015,CUST00112,VEH0044,BlueDart,2026-06-13,2026-06-14,2026-06-14,2137.7,2923.2,3435.02,Cancelled,Atlanta,South Rickychester
SHP000753,ORD000251,WH003,CUST00532,VEH0016,Delhivery,2026-03-08,2026-03-19,2026-03-19,2009.0,3941.0,3265.9,Out for Delivery,Columbus,Greenburgh
SHP001207,ORD000762,WH007,CUST00057,VEH0001,XPO Logistics,2026-07-05,2026-07-11,2026-07-11,2629.8,3991.5,3051.62,Delivered,Delhi,Holtfort
SHP001382,ORD000839,WH015,CUST00532,VEH0048,In-house Fleet,2026-06-03,2026-06-06,2026-06-06,2791.5,1428.2,3965.84,Cancelled,Atlanta,Kevinfort
SHP001112,ORD000654,WH014,CUST00417,VEH0032,In-house Fleet,2026-06-27,2026-07-08,2026-07-08,446.9,873.5,1711.91,In Transit,Atlanta,Port Amyhaven
SHP001366,ORD000006,WH001,CUST00564,VEH0009,DHL,2026-06-02,2026-06-05,2026-06-05,2035.8,3481.2,3854.86,In Transit,Chennai,Sanchezstad
SHP001273,ORD000051,WH002,CUST00233,VEH0039,XPO Logistics,2026-08-06,2026-08-12,2026-08-12,938.9,338.8,281.95,Out for Delivery,Singapore,Lake Lisa
SHP001054,ORD001054,WH002,CUST00279,VEH0002,DHL,2026-07-16,2026-07-28,,1699.4,2437.7,1738.37,In Transit,Singapore,Jordantown
SHP001342,ORD000670,WH008,CUST00036,VEH0015,FedEx,2026-07-25,2026-08-03,2026-08-03,2382.5,2138.3,318.2,In Transit,Singapore,Angelabury
SHP000129,ORD000014,wh002,CUST00394,VEH0059,FedEx,2026-04-07,2026-04-11,2026-04-11,900.5,4562.7,1015.21,In Transit,Singapore,New Stanley
SHP000009,ORD000264,WH001,CUST00598,VEH0007,XPO Logistics,2026-02-23,2026-02-26,2026-02-26,1791.9,929.6,2237.1,Delivered,Chennai,Alexanderborough
SHP000312,ORD001132,WH015,CUST00575,VEH0045,Delhivery,2026-02-21,2026-03-02,2026-03-02,1444.6,2566.7,3104.07,Delivered,Atlanta,Ramirezfurt
SHP001222,ORD000604,WH013,CUST00147,VEH0060,BlueDart,2026-08-13,2026-08-19,2026-08-19,240.1,3466.8,3956.84,Out for Delivery,Chennai,Wileyville
SHP000527,ORD000063,WH012,CUST00548,VEH0002,DHL,2026-06-14,2026-06-21,,1216.0,1798.3,1971.29,In Transit,Hamburg,East Carolyn
SHP001081,ORD000010,wh003,CUST00351,VEH0022,BlueDart,2026-07-09,2026-07-15,2026-07-15,664.4,1865.9,1297.02,Delayed,Columbus,Williamsland
SHP001080,ORD000134,WH005,CUST00025,VEH0047,FedEx,2026-02-25,2026-03-01,2026-03-01,581.7,3073.0,3940.14,Cancelled,Rotterdam,East Craigfort
SHP000207,ORD000018,WH010,CUST00004,VEH0023,Delhivery,2026-07-08,2026-07-19,2026-07-19,892.2,139.6,2089.94,Cancelled,Newark,New Josephport
SHP001445,ORD000040,WH010,CUST00397,VEH0015,XPO Logistics,2026-03-14,2026-03-19,2026-03-19,1111.1,578.0,3148.07,Delayed,Newark,Bellfurt
SHP000847,ORD000589,WH008,CUST00111,VEH0034,Delhivery,2026-02-17,2026-02-18,2026-02-18,1610.2,3660.1,2731.83,Out for Delivery,Singapore,Mooreland
SHP000920,ORD000473,WH006,CUST00321,VEH0017,In-house Fleet,2026-04-13,2026-04-15,2026-04-15,1904.8,2048.8,544.83,Delivered,Atlanta,Bautistashire
SHP000204,ORD000615,WH013,CUST00111,VEH0010,DHL,2026-04-14,2026-04-18,2026-04-18,1796.6,3558.3,2042.96,Out for Delivery,Chennai,Andreashire
SHP000055,ORD000561,WH001,CUST00121,VEH0046,BlueDart,2026-06-26,2026-07-07,2026-07-07,876.1,4634.9,2065.1,Cancelled,Chennai,West Kyle
SHP001122,ORD000376,WH002,CUST00348,VEH0016,In-house Fleet,2026-04-15,2026-04-23,2026-04-23,2855.0,2756.8,3372.55,Delayed,Singapore,Robertland
SHP000489,ORD000580,WH014,CUST00478,VEH0022,Delhivery,2026-03-18,2026-03-26,2026-03-26,657.7,3298.6,3605.34,In Transit,Atlanta,North April
SHP000541,ORD000496,WH009,CUST00428,VEH0023,BlueDart,2026-08-13,2026-08-21,2026-08-21,-16.2,4148.7,832.85,In Transit,Atlanta,Sandramouth
SHP001231,ORD000204,WH004,CUST00125,VEH0013,Delhivery,2026-05-30,2026-06-09,2026-06-09,2881.7,4045.8,3856.26,Out for Delivery,Columbus,North Coryburgh
SHP000190,ORD000908,WH009,CUST00151,VEH0049,Delhivery,2026-07-09,2026-07-15,2026-07-15,99.5,1972.7,705.45,Delivered,Atlanta,South Vanessa
SHP000109,ORD000842,WH005,CUST00254,VEH0035,XPO Logistics,2026-08-16,2026-08-18,2026-08-18,557.2,2895.8,3141.98,In Transit,Rotterdam,New Bonniefurt
SHP000538,ORD001075,WH011,CUST00450,VEH0052,XPO Logistics,2026-07-04,2026-07-05,2026-07-05,342.8,281.4,2153.05,Delayed,Newark,New Ashley
SHP000522,ORD000864,WH013,CUST00144,VEH0053,DHL,2026-05-29,2026-06-08,2026-06-08,2946.7,1388.5,197.36,In Transit,Chennai,New Danielle
SHP000898,ORD000231,WH003,CUST00168,VEH0002,Delhivery,2026-07-20,2026-07-25,2026-07-25,745.0,1209.6,3132.74,Delivered,Columbus,South Jamesfort
SHP000551,ORD000098,WH002,CUST00177,VEH0003,Delhivery,2026-06-03,2026-06-09,2026-06-09,1644.6,3432.5,1463.88,Delayed,Singapore,Port Davidhaven
SHP000023,ORD000710,WH005,CUST00164,VEH0052,Delhivery,2026-05-11,2026-05-15,2026-05-15,2257.2,4602.7,2970.78,Delayed,Rotterdam,North Vincent
SHP000377,ORD000917,WH005,CUST00006,VEH0015,In-house Fleet,2026-06-08,2026-06-14,2026-06-14,409.5,1626.6,1374.75,In Transit,Rotterdam,Fordfort
SHP000949,ORD001112,WH012,CUST00127,VEH0019,FedEx,2026-05-05,2026-05-16,2026-05-16,2953.1,4643.2,3519.28,Delivered,Hamburg,Waltersshire
SHP000595,ORD000591,WH013,CUST00503,VEH0015,FedEx,2026-04-05,2026-04-17,2026-04-17,2707.6,215.7,895.55,Delivered,Chennai,Briantown
SHP001351,ORD001046,WH013,CUST00250,VEH0053,XPO Logistics,2026-06-11,2026-06-21,2026-06-21,1058.9,4385.5,621.85,In Transit,Chennai,Martinezland
SHP000206,ORD000182,WH006,CUST00492,VEH0025,BlueDart,2026-07-25,2026-07-31,2026-07-31,2066.6,2161.4,3743.04,In Transit,Atlanta,New Jesse
SHP000094,ORD000750,WH003,CUST00248,VEH0031,DHL,2026-02-22,2026-02-28,2026-02-28,1928.2,4483.2,2066.13,Delivered,Columbus,Weberport
SHP000225,ORD000030,WH005,CUST00130,VEH0045,In-house Fleet,2026-05-22,2026-05-29,2026-05-29,1667.0,4044.8,1163.22,Out for Delivery,Rotterdam,North Kristenchester
SHP001307,ORD000604,WH005,CUST00599,VEH0022,Delhivery,2026-08-11,2026-08-13,2026-08-13,1615.5,4296.2,27.56,Delivered,Rotterdam,West Sarahville
SHP001078,ORD001184,WH010,CUST00173,VEH0010,BlueDart,2026-08-13,2026-08-15,2026-08-15,1115.5,3046.2,1086.73,Delivered,Newark,Hillton
SHP001257,ORD000199,WH011,CUST00458,VEH0023,BlueDart,2026-04-10,2026-04-18,2026-04-18,1044.6,1451.6,2696.43,Out for Delivery,Newark,Dawnview
SHP001135,ORD000321,WH005,CUST00265,VEH0022,Delhivery,2026-02-25,2026-02-27,2026-02-27,963.6,3207.4,3867.54,Cancelled,Rotterdam,Willieburgh
SHP000441,ORD000657,wh001,CUST00529,VEH0045,In-house Fleet,2026-08-11,2026-08-21,2026-08-21,341.5,3075.7,1414.75,Out for Delivery,Chennai,Alexanderville
SHP000589,ORD000495,WH008,CUST00263,VEH0025,BlueDart,2026-08-10,2026-08-13,2026-08-13,1439.7,193.4,3242.77,Cancelled,Singapore,Port Chelseaburgh
SHP000878,ORD000310,WH001,CUST00217,VEH0012,In-house Fleet,2026-02-24,2026-03-06,2026-03-06,207.4,67.1,1661.63,Delivered,Chennai,New Anthonyberg
SHP001069,ORD000954,WH007,CUST00576,VEH0044,FedEx,2026-04-22,2026-04-25,2026-04-25,46.7,3939.1,979.42,Delivered,Delhi,Heatherland
SHP000746,ORD000380,WH013,CUST00227,VEH0032,Delhivery,2026-07-06,2026-07-14,2026-07-14,1362.0,3718.7,1323.79,In Transit,Chennai,Riddlehaven
SHP000093,ORD000548,WH005,CUST00091,VEH0016,Delhivery,2026-06-30,2026-07-03,2026-07-03,710.5,1495.9,760.44,Out for Delivery,Rotterdam,West Ericatown
SHP000989,ORD000338,WH004,CUST00487,VEH0028,In-house Fleet,2026-04-14,2026-04-26,2026-04-26,1487.7,1289.3,99.68,Cancelled,Columbus,Nicholsland
SHP001012,ORD001052,WH012,CUST00420,VEH0017,DHL,2026-05-21,2026-05-24,2026-05-24,2505.2,3590.4,1343.43,Delivered,Hamburg,Dennisberg
SHP000271,ORD000894,WH006,CUST00349,VEH0024,Delhivery,2026-07-13,2026-07-22,2026-07-22,2375.3,4781.2,2596.2,Out for Delivery,Atlanta,West Michelleside
SHP001260,ORD000032,WH007,CUST00130,VEH0045,FedEx,2026-03-13,2026-03-24,2026-03-24,1400.3,4714.8,3217.56,Cancelled,Delhi,East Diamond
SHP001353,ORD000225,WH007,CUST00162,VEH0041,BlueDart,2026-06-28,2026-07-05,2026-07-05,2573.8,120.4,2947.64,Delayed,Delhi,East Maryfort
SHP000076,ORD000620,WH013,CUST00177,VEH0047,Delhivery,2026-03-12,2026-03-23,,2758.0,2823.4,511.34,In Transit,Chennai,Micheleton
SHP000972,ORD000826,WH010,CUST00389,VEH0060,XPO Logistics,2026-04-22,2026-04-24,2026-04-24,95.6,3544.0,3541.91,Delayed,Newark,South Robinside
SHP001153,ORD001068,WH002,CUST00064,VEH0052,FedEx,2026-05-26,2026-06-04,2026-06-04,1055.4,398.7,546.58,In Transit,Singapore,North Scottberg
SHP001500,ORD000579,WH010,CUST00200,VEH0025,Delhivery,2026-03-21,2026-03-22,2026-03-22,1357.2,3314.1,320.51,Out for Delivery,Newark,East Ricardo
SHP000561,ORD000940,WH004,CUST00204,VEH0018,DHL,2026-07-03,2026-07-14,2026-07-14,1897.8,535.0,1906.66,Cancelled,Columbus,Grosstown
SHP000793,ORD000862,WH005,CUST00072,VEH0036,FedEx,2026-03-06,2026-03-12,2026-03-12,1379.6,2031.6,755.42,Out for Delivery,Rotterdam,West Troy
SHP001128,ORD000834,WH003,CUST00595,VEH0032,DHL,2026-03-16,2026-03-27,2026-03-27,378.5,2954.4,3812.43,Delivered,Columbus,Alexishaven
SHP000905,ORD000342,WH006,CUST00446,VEH0046,In-house Fleet,2026-06-16,2026-06-23,2026-06-23,289.8,3796.8,2415.68,Delayed,Atlanta,Monicaburgh
SHP000247,ORD001012,WH006,CUST00549,VEH0009,BlueDart,2026-07-19,2026-07-29,2026-07-29,2883.4,1584.4,1213.96,Delivered,Atlanta,Jennifershire
SHP001392,ORD001110,WH012,CUST00273,VEH0017,In-house Fleet,2026-05-05,2026-05-15,2026-05-15,208.2,208.6,2015.48,In Transit,Hamburg,Paynestad
SHP001053,ORD001079,WH006,CUST00235,VEH0009,FedEx,2026-06-21,2026-06-25,2026-06-25,1623.7,1400.4,3089.35,Delivered,Atlanta,Traviston
SHP000470,ORD000109,WH014,CUST00328,VEH0030,In-house Fleet,2026-06-14,2026-06-20,2026-06-20,2998.5,577.1,1444.4,Delayed,Atlanta,Port Victoriaburgh
SHP001499,ORD000669,WH002,CUST00359,VEH0060,XPO Logistics,2026-08-16,2026-08-18,2026-08-18,813.6,2768.4,754.1,Delivered,Singapore,Martinton
SHP001385,ORD001173,WH013,CUST00376,VEH0027,In-house Fleet,2026-06-10,2026-06-15,2026-06-15,1871.9,1292.6,1183.99,Delivered,Chennai,East Crystal
SHP001145,ORD000459,WH012,CUST00230,VEH0034,XPO Logistics,2026-05-17,2026-05-18,2026-05-18,682.6,1443.9,2207.8,Cancelled,Hamburg,Lake Davidville
SHP000131,ORD000723,WH003,CUST00168,VEH0053,DHL,2026-06-17,2026-06-19,2026-06-19,2984.4,4763.4,2282.1,Delayed,Columbus,Elaineborough
SHP001263,ORD000339,wh015,CUST00318,VEH0010,BlueDart,2026-03-28,2026-04-05,2026-04-05,907.5,975.4,1991.13,Delivered,Atlanta,Snyderberg
SHP000025,ORD000411,WH002,CUST00343,VEH0032,DHL,2026-02-27,2026-03-01,2026-03-01,2154.0,3116.7,684.58,Delivered,Singapore,South Patrickstad
SHP000584,ORD000983,WH001,CUST00097,VEH0013,DHL,2026-05-09,2026-05-21,2026-05-21,1472.5,3296.2,2994.17,Delivered,Chennai,Port Michelleborough
SHP000392,ORD000571,WH003,CUST00224,VEH0029,BlueDart,2026-04-14,2026-04-18,2026-04-18,336.1,1108.9,414.48,In Transit,Columbus,Michaelport
SHP000720,ORD000801,WH015,CUST00351,VEH0057,FedEx,2026-07-07,2026-07-14,2026-07-14,2891.2,4579.3,1340.72,Delivered,Atlanta,Diazport
SHP001171,ORD000124,WH001,CUST00481,VEH0054,FedEx,2026-04-19,2026-04-30,2026-04-30,2726.1,2587.2,1595.32,Delivered,Chennai,Lake Collinfurt
SHP001379,ORD000539,WH001,CUST00066,VEH0009,XPO Logistics,2026-08-07,2026-08-10,2026-08-10,1231.2,3253.4,620.32,Cancelled,Chennai,Kristamouth
SHP000792,ORD000745,WH006,CUST00238,VEH0046,FedEx,2026-08-06,2026-08-17,2026-08-17,2797.3,2153.5,1998.54,In Transit,Atlanta,Port Josephmouth
SHP000026,ORD000558,WH005,CUST00512,VEH0045,XPO Logistics,2026-03-23,2026-04-02,2026-04-02,1155.2,2674.0,330.81,In Transit,Rotterdam,East Robertton
SHP000156,ORD000629,WH004,CUST00593,VEH0005,DHL,2026-05-30,2026-06-05,2026-06-05,2466.1,2473.5,3038.82,Out for Delivery,Columbus,Carlview
SHP001440,ORD000848,WH008,CUST00452,VEH0045,In-house Fleet,2026-08-14,2026-08-25,2026-08-25,1277.5,3939.8,987.73,Cancelled,Singapore,Markchester
SHP000775,ORD000512,WH002,CUST00472,VEH0038,FedEx,2026-06-22,2026-07-01,,1211.7,1983.0,2285.69,In Transit,Singapore,Port Tanyastad
SHP000543,ORD000279,WH010,CUST00417,VEH0026,BlueDart,2026-04-08,2026-04-12,2026-04-12,2159.6,61.2,3979.03,Delivered,Newark,Valerietown
SHP000960,ORD000779,WH003,CUST00506,VEH0020,XPO Logistics,2026-07-02,2026-07-03,2026-07-03,2653.0,1693.6,3240.09,Delivered,Columbus,Rachelborough
SHP000670,ORD000286,WH001,CUST00172,VEH0011,DHL,2026-03-02,2026-03-10,2026-03-10,1511.0,1425.7,3502.69,Delivered,Chennai,Port Janetfurt
SHP000671,ORD000589,WH001,CUST00266,VEH0055,In-house Fleet,2026-06-11,2026-06-22,2026-06-22,138.5,4659.6,1606.0,In Transit,Chennai,Murphyburgh
SHP001127,ORD000391,wh011,CUST00318,VEH0002,BlueDart,2026-06-24,2026-06-25,2026-06-25,794.4,3268.9,3019.88,Delivered,Newark,North Lori
SHP000678,ORD000078,WH014,CUST00365,VEH0042,BlueDart,2026-05-10,2026-05-17,2026-05-17,2064.2,1655.7,1639.38,In Transit,Atlanta,South Ashleyton
SHP000446,ORD000554,WH005,CUST00516,VEH0018,BlueDart,2026-05-16,2026-05-24,2026-05-24,2718.5,4139.5,663.7,Delivered,Rotterdam,Lucaschester
