gps_ping_id,vehicle_id,timestamp,latitude,longitude,speed_kmph,heading_deg,ignition_status,fuel_level_pct
GPS0000061,VEH0035,2026-05-09 05:54:00,54.302113,40.678208,64.1,338,OFF,69.8
GPS0002396,VEH0024,2026-03-24 18:55:00,-63.693431,-112.826437,4.4,346,ON,4.6
GPS0001565,VEH0051,2026-04-18 09:10:00,-25.02379,138.246494,42.2,196,OFF,76.6
GPS0002359,VEH0003,2026-03-02 04:57:00,-24.696359,102.759455,22.1,215,OFF,25.1
GPS0000702,VEH0017,2026-03-24 02:42:00,-68.381062,79.578503,,352,ON,23.5
GPS0000383,VEH0042,2026-01-12 18:34:00,-65.658206,13.594513,80.8,220,OFF,70.9
GPS0000095,VEH0004,2026-04-23 17:40:00,-8.42842,111.832521,28.1,106,ON,7.8
GPS0000635,VEH0046,2026-05-30 22:18:00,-30.488221,-125.458273,93.9,218,ON,67.8
GPS0001309,VEH0028,2026-07-07 23:36:00,-73.008718,166.966699,13.3,238,OFF,14.2
GPS0001038,VEH0006,2026-07-02 11:17:00,59.30712,64.779243,59.3,87,ON,90.0
GPS0000835,VEH0047,2026-04-24 15:43:00,77.460286,-167.332037,118.5,343,ON,37.6
GPS0002365,VEH0024,2026-05-06 23:30:00,77.673323,126.218437,31.6,109,OFF,74.5
GPS0000268,VEH0011,2026-01-26 22:46:00,-69.57629,-108.813245,44.8,21,ON,78.5
GPS0000251,VEH0036,2026-02-21 05:45:00,-44.524434,160.890313,30.4,164,OFF,99.1
GPS0000654,VEH0007,2026-07-16 17:43:00,-51.298619,112.39319,23.2,79,ON,61.6
GPS0000895,VEH0033,2026-05-20 06:35:00,-19.014011,-10.882865,43.2,105,OFF,8.5
GPS0001895,VEH0013,2026-04-21 07:47:00,7.16408,-34.502259,83.9,77,OFF,60.0
GPS0001608,VEH0042,2026-05-11 06:53:00,-6.381057,59.580538,78.9,157,ON,50.5
GPS0001434,VEH0055,2026-02-10 14:12:00,-1.732247,-45.584472,77.6,325,OFF,19.5
GPS0001934,VEH0005,2026-05-20 16:04:00,49.442184,-107.297778,96.4,231,ON,16.1
GPS0000099,VEH0047,2026-05-02 15:29:00,11.76691,-22.898894,85.7,254,OFF,90.1
GPS0001578,VEH0001,2026-02-06 12:51:00,162.079767,-60.166864,48.7,153,OFF,95.5
GPS0000183,VEH0036,2026-03-04 17:38:00,-35.667853,163.429689,97.9,212,ON,87.6
GPS0001868,VEH0056,2026-05-31 11:51:00,52.402421,112.012969,25.9,211,ON,41.5
GPS0000261,VEH0006,2026-06-11 01:44:00,71.800436,176.802859,35.6,358,OFF,25.8
GPS0001951,VEH0033,2026-03-31 19:13:00,1.189038,20.473519,101.3,165,OFF,76.5
GPS0000159,VEH0051,2026-02-16 22:04:00,-0.898908,34.758994,88.1,263,ON,45.8
GPS0001163,VEH0011,2026-05-04 06:51:00,71.892237,128.896667,48.4,201,OFF,39.7
GPS0000052,VEH0025,2026-01-10 00:17:00,-6.783242,68.365342,32.4,19,OFF,37.4
GPS0000306,VEH0007,2026-03-03 04:50:00,-15.524336,-2.001745,95.0,356,ON,54.3
GPS0002356,VEH0038,2026-06-17 17:53:00,-22.53746,-125.253605,106.6,169,OFF,69.1
GPS0002252,VEH0042,2026-02-15 17:58:00,-73.704832,23.229559,42.4,355,OFF,6.1
GPS0000986,VEH0035,2026-04-27 11:21:00,-35.335147,171.395864,48.8,220,ON,98.0
GPS0001645,VEH0023,2026-02-28 00:38:00,18.197831,-47.316508,110.4,106,OFF,74.1
GPS0002069,VEH0046,2026-04-26 11:24:00,62.50272,176.972184,100.5,289,ON,52.1
GPS0002080,VEH0044,2026-03-13 14:22:00,46.289979,91.190796,68.3,324,OFF,81.7
GPS0001689,VEH0020,2026-07-15 00:05:00,70.512148,-13.201508,60.8,241,ON,7.0
GPS0000559,VEH0059,2026-05-21 07:33:00,71.790104,-131.682242,49.2,23,OFF,59.2
GPS0000727,VEH0021,2026-04-09 12:45:00,-78.038422,5.741917,92.2,150,ON,78.9
GPS0000370,VEH0036,2026-04-22 17:12:00,38.743927,68.230518,14.7,280,ON,37.9
GPS0000083,VEH0008,2026-01-29 07:39:00,-73.728036,77.864242,114.7,197,OFF,56.9
GPS0001938,VEH0002,2026-05-25 05:31:00,-7.984116,159.266453,45.0,236,ON,63.1
GPS0000197,VEH0023,2026-07-15 14:15:00,0.134977,-101.491492,61.0,47,OFF,29.5
GPS0002029,VEH0038,2026-06-04 11:38:00,-27.889154,-172.747447,53.2,318,OFF,82.6
GPS0000681,VEH0048,2026-03-04 19:36:00,54.365673,-135.292447,55.6,33,ON,18.3
GPS0001878,VEH0015,2026-01-07 04:41:00,61.874124,8.595301,2.5,73,OFF,77.1
GPS0000339,VEH0006,2026-02-02 11:38:00,15.601933,38.983506,46.4,334,ON,57.5
GPS0000491,VEH0022,2026-04-16 15:47:00,13.3414,-112.705031,91.1,137,OFF,40.9
GPS0000105,VEH0035,2026-01-24 06:31:00,-88.598636,72.793671,112.7,12,ON,93.6
GPS0001678,VEH0009,2026-05-07 04:01:00,-9.975496,-69.721043,35.5,108,OFF,82.5
GPS0000477,VEH0031,2026-04-02 17:27:00,85.370866,168.871622,16.5,359,OFF,8.2
GPS0002240,VEH0007,2026-07-04 21:18:00,-25.512252,139.361342,64.0,332,ON,4.2
GPS0001228,VEH0020,2026-06-08 00:12:00,-35.619999,168.889695,71.6,22,OFF,43.3
GPS0002074,VEH0051,2026-01-16 18:08:00,-74.035031,82.314884,74.7,327,ON,75.9
GPS0001339,VEH0053,2026-02-17 17:06:00,-66.158196,152.049154,25.2,240,ON,62.9
GPS0001157,VEH0006,2026-05-16 21:08:00,35.358004,-154.206054,79.4,166,ON,26.5
GPS0000971,VEH0011,2026-06-21 11:34:00,76.965662,136.236364,47.3,190,OFF,52.1
GPS0000576,VEH0028,2026-05-12 22:46:00,23.732713,116.764284,57.7,199,OFF,38.9
GPS0001069,VEH0043,2026-01-07 16:50:00,38.293391,139.202714,10.8,0,OFF,51.5
GPS0001747,VEH0050,2026-03-01 15:44:00,-39.149975,7.501767,110.6,148,OFF,9.1
GPS0001422,VEH0057,2026-03-12 09:57:00,-40.952473,-162.919123,94.5,7,ON,64.9
GPS0001665,VEH0028,2026-07-11 05:16:00,-38.632169,145.907602,58.1,265,ON,53.3
GPS0000423,VEH0003,2026-04-29 07:31:00,-65.648723,-56.786677,99.6,176,ON,71.1
GPS0001282,VEH0056,2026-05-03 02:52:00,-25.284052,38.392113,27.7,295,OFF,97.3
GPS0000222,VEH0004,2026-01-19 02:13:00,-31.30567,-15.575919,102.8,99,ON,91.5
GPS0000331,VEH0007,2026-07-06 11:35:00,-16.768841,130.016149,119.5,219,OFF,3.7
GPS0001778,VEH0047,2026-02-14 04:46:00,71.655373,-145.19446,18.2,188,OFF,30.9
GPS0001575,VEH0041,2026-04-02 10:10:00,33.780333,24.147787,109.7,153,ON,76.0
GPS0001904,VEH0037,2026-01-16 01:15:00,68.634275,-155.326941,55.9,46,ON,52.3
GPS0001330,VEH0010,2026-07-08 13:05:00,14.194,58.893897,104.6,221,OFF,45.2
GPS0000134,VEH0060,2026-04-07 23:42:00,35.691105,-34.181549,104.0,96,ON,91.4
GPS0002154,VEH0056,2026-03-31 17:34:00,-59.52371,59.818236,12.3,201,ON,14.3
GPS0002331,VEH0032,2026-03-24 21:02:00,66.093623,-22.027664,53.5,130,OFF,65.8
GPS0002216,VEH0046,2026-03-31 13:32:00,-15.81226,97.227234,113.1,209,OFF,17.3
GPS0002132,VEH0004,2026-04-19 08:09:00,22.879129,113.859447,104.3,100,OFF,38.9
GPS0000471,VEH0024,2026-05-21 10:27:00,176.299403,31.063167,79.4,328,OFF,58.1
GPS0001614,VEH0020,2026-02-07 20:57:00,4.747434,-23.1711,64.9,176,ON,43.9
GPS0002468,VEH0002,2026-04-12 02:44:00,1.983859,-131.989663,54.4,143,OFF,10.6
GPS0001226,VEH0034,2026-01-27 19:08:00,-2.919083,-84.070207,26.8,123,OFF,38.7
GPS0000092,VEH0019,2026-07-06 07:11:00,-75.257331,-158.252794,0.3,329,ON,14.7
GPS0000436,VEH0020,2026-06-13 01:49:00,46.981837,116.826548,30.9,191,OFF,99.4
GPS0001054,VEH0028,2026-05-29 08:11:00,45.250918,-103.64051,25.0,167,ON,17.4
GPS0000734,VEH0047,2026-02-27 08:15:00,-51.757174,82.091417,21.1,225,OFF,63.1
GPS0001071,VEH0022,2026-07-01 06:23:00,-64.826061,61.978732,15.4,348,OFF,46.2
GPS0001935,VEH0053,2026-06-21 04:09:00,-62.885921,134.357496,,7,OFF,51.2
GPS0001692,VEH0049,2026-04-04 14:52:00,-74.301915,151.234589,112.6,92,ON,20.8
GPS0002111,VEH0045,2026-03-10 07:35:00,64.605876,-81.099791,,91,OFF,37.6
GPS0001326,VEH0039,2026-06-03 15:37:00,59.880379,173.935715,32.5,1,ON,69.6
GPS0000012,VEH0047,2026-06-10 07:20:00,-55.835525,-137.61284,82.1,169,ON,62.0
GPS0000211,VEH0049,2026-04-21 09:39:00,44.135905,129.257109,67.5,122,OFF,58.4
GPS0001405,VEH0036,2026-02-11 00:07:00,-21.67607,-35.535927,26.5,193,OFF,51.0
GPS0000054,VEH0053,2026-01-17 17:45:00,58.264281,-91.333919,119.3,168,ON,77.4
GPS0001095,VEH0004,2026-04-17 05:52:00,23.570838,-149.621445,28.2,235,OFF,68.5
GPS0000780,VEH0015,2026-03-04 14:26:00,-71.764637,151.561488,56.7,133,ON,53.9
GPS0002462,VEH0059,2026-05-06 11:06:00,53.173865,177.764555,,166,OFF,28.7
GPS0002193,VEH0040,2026-02-04 09:44:00,65.969056,108.565791,44.9,339,OFF,69.5
GPS0000387,VEH0004,2026-04-01 02:41:00,-13.78907,98.81023,110.0,218,ON,72.5
GPS0002047,VEH0017,2026-04-23 07:09:00,68.73461,-3.44097,60.1,328,OFF,45.8
GPS0000233,VEH0021,2026-04-15 14:53:00,47.48188,60.460975,22.9,122,OFF,86.3
GPS0000855,VEH0032,2026-03-27 03:11:00,66.014056,17.520677,54.2,278,OFF,4.4
GPS0000147,VEH0042,2026-01-09 15:49:00,2.506912,14.02465,93.5,313,ON,62.0
GPS0002105,VEH0033,2026-01-17 20:21:00,74.789871,-115.401564,94.8,295,ON,1.7
GPS0000616,VEH0051,2026-05-04 16:10:00,6.960059,-54.9131,34.7,194,ON,40.1
GPS0001929,VEH0048,2026-02-10 01:20:00,54.316938,-139.93753,35.2,110,OFF,70.3
GPS0000620,VEH0059,2026-03-29 20:09:00,-11.241206,127.102956,65.9,83,OFF,86.9
GPS0000629,VEH0046,2026-03-14 21:03:00,-82.720056,103.364877,118.1,176,OFF,24.9
GPS0000996,VEH0019,2026-02-21 07:14:00,-63.963926,28.850365,66.5,291,ON,88.7
GPS0001178,VEH0057,2026-03-18 08:27:00,42.631113,155.837232,2.2,96,OFF,81.7
GPS0001986,VEH0049,2026-06-19 10:08:00,-42.930943,147.531942,47.4,259,OFF,56.7
GPS0000578,VEH0004,2026-03-27 18:52:00,54.979231,-123.942383,57.9,254,OFF,12.4
GPS0000794,VEH0044,2026-04-17 20:08:00,-53.66129,59.771602,27.5,25,ON,84.1
GPS0002296,VEH0050,2026-07-04 03:32:00,56.281926,-98.130952,54.6,50,OFF,2.8
GPS0001382,VEH0037,2026-03-18 12:20:00,10.845117,-50.206353,56.1,47,ON,18.0
GPS0000168,VEH0007,2026-04-07 06:44:00,-89.520968,35.169323,63.5,241,ON,0.8
GPS0001145,VEH0036,2026-05-03 03:32:00,57.164545,-174.021668,18.4,266,OFF,42.1
GPS0002433,VEH0037,2026-05-29 03:51:00,-28.835408,123.713187,23.1,73,ON,26.8
GPS0001207,VEH0031,2026-01-21 09:55:00,-87.711137,-105.377309,85.8,222,ON,21.1
GPS0002438,VEH0036,2026-01-25 17:42:00,51.781723,68.492304,9.7,33,ON,91.6
GPS0000759,VEH0016,2026-03-10 18:27:00,45.72535,-57.827038,45.2,190,ON,68.7
GPS0001738,VEH0008,2026-01-16 14:37:00,-39.148424,149.588124,9.1,273,OFF,99.0
GPS0002002,VEH0011,2026-01-25 21:31:00,42.169572,59.229907,4.8,78,ON,10.9
GPS0001471,VEH0059,2026-02-04 09:51:00,80.564468,-179.961986,108.0,149,ON,94.1
GPS0002008,VEH0046,2026-05-31 07:06:00,65.948512,-20.40892,81.1,104,ON,5.9
GPS0002114,VEH0052,2026-01-07 16:36:00,7.252531,-7.3095,55.6,186,OFF,56.0
GPS0000662,VEH0023,2026-04-17 14:30:00,-53.035593,74.599569,54.9,245,ON,75.3
GPS0002169,VEH0045,2026-06-25 01:04:00,-11.676072,68.282937,109.2,332,OFF,78.0
GPS0002208,VEH0025,2026-04-24 00:10:00,-9.516917,-66.689278,25.4,97,ON,64.0
GPS0001787,VEH0005,2026-01-26 16:01:00,81.840686,-156.86994,75.6,193,ON,24.9
GPS0000663,VEH0051,2026-01-22 23:24:00,-40.731163,87.421412,110.3,92,OFF,95.5
GPS0000530,VEH0041,2026-03-31 14:00:00,-11.624842,112.41336,68.0,215,OFF,46.2
GPS0001463,VEH0059,2026-06-04 06:15:00,56.579648,-10.283765,7.2,84,OFF,21.2
GPS0000060,VEH0047,2026-07-08 19:13:00,6.384714,156.013621,88.2,65,OFF,92.9
GPS0000949,VEH0044,2026-03-16 19:03:00,-88.208877,106.832744,25.3,48,ON,12.4
GPS0000282,VEH0013,2026-01-16 07:54:00,-88.730537,126.350324,56.6,255,OFF,59.4
GPS0002209,VEH0060,2026-04-11 22:07:00,40.582496,-105.382073,76.5,135,ON,80.1
GPS0001762,VEH0029,2026-01-25 02:00:00,-57.775213,77.042737,43.0,130,ON,4.4
GPS0001094,VEH0019,2026-02-17 00:11:00,84.029935,179.343426,5.4,156,OFF,38.6
GPS0001335,VEH0016,2026-02-16 19:12:00,-73.137809,-86.300087,7.6,187,OFF,65.1
GPS0002389,VEH0030,2026-07-11 19:34:00,-54.960638,51.188709,101.0,7,OFF,84.5
GPS0002364,VEH0060,2026-06-03 11:41:00,-54.221656,-11.390334,74.2,339,OFF,2.4
GPS0001862,VEH0049,2026-01-21 10:09:00,151.987288,31.02815,,109,ON,42.0
GPS0000519,VEH0044,2026-01-12 12:59:00,-12.559222,-178.742317,53.9,107,OFF,85.6
GPS0001088,VEH0018,2026-02-27 14:40:00,-62.3269,82.7592,106.5,54,OFF,93.0
GPS0000806,VEH0043,2026-06-09 11:10:00,-43.369285,-138.05448,19.2,87,ON,17.4
GPS0002266,VEH0051,2026-07-09 16:24:00,79.365298,-136.841596,48.9,5,ON,15.1
GPS0002168,VEH0011,2026-06-30 23:26:00,-3.734054,-153.25796,33.3,325,OFF,35.3
GPS0001903,VEH0044,2026-06-08 10:38:00,-49.803876,-25.353249,46.9,254,ON,52.4
GPS0001222,VEH0017,2026-02-27 23:14:00,63.247664,179.135348,85.5,296,OFF,16.2
GPS0000050,VEH0044,2026-07-12 09:01:00,52.641336,-130.759106,76.2,107,OFF,43.3
GPS0000644,VEH0012,2026-02-14 09:59:00,58.944638,-99.215667,94.6,342,ON,98.3
GPS0001007,VEH0036,2026-02-03 14:50:00,77.558369,102.484016,17.4,20,OFF,38.5
GPS0000802,VEH0015,2026-01-28 08:23:00,21.60341,58.515714,97.9,290,OFF,63.7
GPS0001586,VEH0026,2026-02-22 01:24:00,-20.151314,-44.422785,91.9,46,OFF,54.3
GPS0001958,VEH0022,2026-03-08 19:41:00,-13.563238,-95.771601,16.9,275,OFF,31.2
GPS0000850,VEH0056,2026-03-24 06:40:00,-47.96436,144.615722,15.6,83,ON,16.8
GPS0000425,VEH0025,2026-04-06 00:26:00,-52.54656,171.21922,11.5,14,OFF,69.9
GPS0000417,VEH0011,2026-06-14 13:22:00,-54.282797,-67.337648,62.8,215,ON,42.7
GPS0000001,VEH0006,2026-02-24 11:17:00,-43.765853,-72.210661,56.4,273,OFF,6.0
GPS0001815,VEH0040,2026-06-13 02:58:00,-68.422036,72.293878,18.8,76,OFF,19.7
GPS0001302,VEH0002,2026-04-09 06:52:00,57.91575,94.249499,17.3,25,OFF,7.2
GPS0000177,VEH0058,2026-06-07 02:44:00,43.26242,-73.813166,3.3,3,OFF,12.7
GPS0002015,VEH0045,2026-01-21 10:23:00,38.049217,-99.473547,112.1,298,ON,87.7
GPS0001115,VEH0004,2026-01-29 18:39:00,41.977399,-149.860166,115.8,154,OFF,88.8
GPS0000513,VEH0034,2026-06-15 01:03:00,11.34812,-121.208152,103.2,277,ON,42.0
GPS0000537,VEH0049,2026-04-24 13:29:00,20.926834,-35.234744,44.7,276,OFF,84.8
GPS0000920,VEH0057,2026-01-11 10:19:00,30.169731,-74.825864,18.8,149,OFF,37.0
GPS0000362,VEH0030,2026-02-21 13:54:00,-2.865655,81.56261,119.0,319,ON,53.2
GPS0002269,VEH0041,2026-03-06 13:36:00,-1.641732,-45.213693,96.3,347,OFF,23.7
GPS0001177,VEH0008,2026-03-21 03:11:00,85.674719,-176.579057,107.9,177,OFF,3.6
GPS0000337,VEH0058,2026-06-19 19:20:00,-38.931662,-105.461675,40.4,68,ON,75.4
GPS0000767,VEH0028,2026-04-14 20:31:00,-64.783244,-89.61216,61.4,315,ON,49.5
GPS0000435,VEH0011,2026-02-13 01:25:00,-23.519231,-148.002166,90.9,74,OFF,42.4
GPS0001055,VEH0003,2026-06-11 01:37:00,-36.940264,-10.676141,53.1,135,OFF,3.1
GPS0001788,VEH0048,2026-07-07 19:27:00,6.397035,46.489464,7.3,68,OFF,91.9
GPS0001513,VEH0044,2026-06-22 12:17:00,71.905663,104.215904,85.1,42,ON,34.2
GPS0001779,VEH0017,2026-06-13 03:05:00,67.848736,-95.176553,71.8,291,ON,62.9
GPS0000408,VEH0013,2026-06-20 10:08:00,-11.498602,-5.187403,86.2,116,ON,20.8
GPS0001240,VEH0017,2026-05-18 01:32:00,8.214235,26.814403,27.7,49,OFF,97.5
GPS0002150,VEH0029,2026-05-17 07:45:00,-27.400369,44.274737,13.0,345,ON,20.1
GPS0002452,VEH0031,2026-02-22 23:16:00,16.185964,104.801389,77.1,321,OFF,46.5
GPS0001577,VEH0025,2026-04-10 04:25:00,-28.41009,42.615297,71.3,222,OFF,63.7
GPS0001344,VEH0042,2026-01-18 19:28:00,-74.502087,93.630023,1.6,291,OFF,28.8
GPS0001396,VEH0014,2026-03-02 08:54:00,-3.59083,38.585781,2.3,352,OFF,8.5
GPS0002036,VEH0038,2026-05-10 21:51:00,-52.751452,38.221555,38.6,52,ON,48.0
GPS0001892,VEH0049,2026-06-02 05:45:00,28.421706,-99.216731,4.9,334,OFF,77.3
GPS0000479,VEH0029,2026-06-24 13:46:00,26.175812,-74.90553,18.9,298,OFF,19.6
GPS0001360,VEH0009,2026-03-14 06:49:00,9.221092,43.346796,23.2,9,ON,99.7
GPS0001269,VEH0045,2026-03-14 12:51:00,33.159934,45.219327,16.0,189,ON,31.9
GPS0002484,VEH0025,2026-02-04 15:16:00,-24.313415,-95.484547,54.2,270,ON,98.0
GPS0002358,VEH0045,2026-06-16 22:10:00,165.111929,-106.289178,43.5,185,ON,90.8
GPS0000626,VEH0050,2026-01-11 17:38:00,-84.480177,-123.802957,67.7,230,OFF,79.7
GPS0000040,VEH0009,2026-02-07 18:39:00,-62.64829,-15.340308,27.5,329,ON,52.3
GPS0001060,VEH0020,2026-05-03 10:43:00,-28.500448,-71.08246,33.1,307,ON,87.5
GPS0000081,VEH0053,2026-06-02 21:11:00,-64.764764,-12.035761,48.8,303,ON,53.1
GPS0000947,VEH0042,2026-05-29 22:14:00,-27.700328,-163.098991,22.5,338,OFF,35.4
GPS0000074,VEH0003,2026-06-27 12:35:00,-85.322387,86.169129,102.8,217,ON,8.9
GPS0000557,VEH0005,2026-05-23 14:09:00,75.380729,87.331392,14.1,72,ON,96.4
GPS0001927,VEH0026,2026-02-03 00:56:00,-26.574688,21.72768,,146,ON,62.1
GPS0002415,VEH0026,2026-01-18 08:53:00,-19.394516,-131.521578,7.1,134,OFF,73.4
GPS0001536,VEH0055,2026-04-02 05:46:00,66.370354,111.871215,14.9,346,ON,51.8
GPS0001160,VEH0058,2026-03-06 13:39:00,-44.009512,-34.626474,76.0,130,OFF,39.7
GPS0001132,VEH0021,2026-02-21 20:55:00,-53.819457,74.60001,103.5,27,OFF,29.0
GPS0002363,VEH0010,2026-01-01 03:00:00,12.862971,118.357927,119.6,176,OFF,58.2
GPS0001977,VEH0059,2026-01-07 18:39:00,-19.149496,-174.648772,14.6,147,OFF,71.7
GPS0000542,VEH0020,2026-01-09 01:31:00,-25.010712,46.366298,2.1,173,OFF,22.7
GPS0000508,VEH0052,2026-06-05 16:23:00,-33.332165,113.362415,14.4,96,OFF,55.6
GPS0002418,VEH0048,2026-05-27 23:00:00,-39.169897,31.329936,14.7,155,OFF,46.0
GPS0000489,VEH0026,2026-03-01 12:46:00,28.353897,177.307251,4.1,205,ON,3.5
GPS0001682,VEH0047,2026-01-14 14:06:00,47.059325,154.620268,118.3,158,OFF,59.7
GPS0001828,VEH0047,2026-07-19 01:07:00,-72.730318,58.935441,87.8,132,ON,46.3
GPS0001018,VEH0044,2026-03-05 17:53:00,-2.570945,-162.775738,103.5,307,ON,14.3
GPS0001218,VEH0007,2026-01-19 04:21:00,167.521708,-109.110877,72.4,66,ON,52.1
GPS0001598,VEH0043,2026-05-14 19:35:00,-53.513064,-69.985444,95.1,50,ON,39.7
GPS0000463,VEH0005,2026-07-05 19:47:00,-36.196987,75.021218,104.2,114,OFF,87.5
GPS0002130,VEH0029,2026-05-09 09:06:00,44.751101,-18.464225,25.7,103,ON,29.4
GPS0002362,VEH0041,2026-01-03 04:11:00,-16.775568,128.694817,18.1,163,ON,3.0
GPS0000862,VEH0042,2026-03-28 16:18:00,23.254041,-89.53831,114.9,104,OFF,50.1
GPS0000527,VEH0016,2026-02-27 04:34:00,-39.547224,-91.217937,30.3,69,ON,90.0
GPS0001932,VEH0026,2026-03-26 14:18:00,-86.549672,148.047718,45.5,121,ON,51.3
GPS0001401,VEH0022,2026-04-10 19:29:00,-1.897883,132.25566,50.2,147,ON,69.4
GPS0000284,VEH0050,2026-04-04 09:25:00,-69.546167,19.045322,4.9,88,ON,36.8
GPS0001893,VEH0059,2026-07-05 07:00:00,-87.008786,-127.284189,45.9,50,ON,34.1
GPS0001087,VEH0003,2026-01-27 20:50:00,-24.793327,-77.135312,119.7,37,ON,69.5
GPS0000873,VEH0058,2026-03-17 06:17:00,-89.893819,-157.626416,69.0,177,OFF,63.8
GPS0000591,VEH0045,2026-03-04 12:56:00,26.701373,164.08137,114.1,68,OFF,33.5
GPS0000065,VEH0007,2026-04-02 13:24:00,84.011737,-175.072297,58.5,248,OFF,1.9
GPS0001083,VEH0043,2026-04-12 11:17:00,16.964459,40.503475,112.6,28,OFF,28.2
GPS0002160,VEH0055,2026-05-16 10:55:00,13.305508,136.780718,48.7,145,ON,25.0
GPS0001754,VEH0028,2026-02-16 00:47:00,-46.421939,16.588449,84.9,57,OFF,10.6
GPS0000730,VEH0021,2026-01-03 07:05:00,32.554634,111.748816,99.8,155,ON,96.1
GPS0001430,VEH0047,2026-04-25 14:12:00,-22.656556,-131.752984,104.9,121,ON,12.1
GPS0000353,VEH0026,2026-07-06 06:45:00,49.709359,130.989715,109.1,71,OFF,40.8
GPS0000954,VEH0019,2026-01-11 23:09:00,-34.838699,137.962708,119.9,222,ON,0.0
GPS0001439,VEH0009,2026-06-01 16:03:00,-80.06948,-15.655499,105.3,276,ON,75.5
GPS0002295,VEH0032,2026-05-14 04:55:00,-28.884715,26.762955,105.6,279,ON,17.1
GPS0000035,VEH0025,2026-05-01 18:26:00,-32.855365,-164.967656,37.5,208,ON,47.9
GPS0002094,VEH0001,2026-01-20 15:42:00,-0.656156,123.115282,107.8,42,ON,67.1
GPS0001702,VEH0060,2026-05-16 14:44:00,-18.689752,64.058906,23.3,65,ON,96.4
GPS0000020,VEH0037,2026-02-07 13:38:00,-78.862984,126.316824,39.0,118,OFF,49.6
GPS0000623,VEH0060,2026-03-02 03:47:00,-14.638645,-53.04404,119.4,122,OFF,99.1
GPS0002197,VEH0046,2026-06-08 04:51:00,29.737725,160.938442,54.1,81,OFF,57.7
GPS0001534,VEH0011,2026-06-01 03:44:00,13.208722,9.387852,47.1,248,OFF,35.9
GPS0001873,VEH0010,2026-01-07 09:20:00,-15.838618,-100.988292,6.9,156,ON,63.2
GPS0001270,VEH0059,2026-07-15 11:04:00,-81.644773,-175.650608,104.2,231,ON,54.9
GPS0001082,VEH0053,2026-05-26 12:37:00,43.862596,-174.579352,0.3,312,OFF,45.5
GPS0000164,VEH0008,2026-06-11 20:06:00,-73.899196,102.83833,67.9,24,OFF,0.6
GPS0002138,VEH0057,2026-01-11 00:35:00,-32.708695,50.110565,78.6,278,ON,58.3
GPS0000199,VEH0039,2026-05-14 07:49:00,34.22937,-62.732316,45.0,299,ON,69.3
GPS0000409,VEH0049,2026-06-18 20:25:00,-71.572077,140.707589,110.5,94,OFF,92.5
GPS0000143,VEH0027,2026-02-03 20:59:00,79.330348,0.4171,29.7,84,OFF,59.5
GPS0000023,VEH0006,2026-05-07 14:49:00,-47.549331,135.136862,90.3,243,OFF,24.5
GPS0000205,VEH0029,2026-03-29 11:08:00,178.768421,-38.960106,114.1,321,ON,15.8
GPS0001006,VEH0029,2026-02-22 19:31:00,-3.944121,99.04824,69.3,88,OFF,34.5
GPS0000642,VEH0012,2026-05-29 02:52:00,-83.581967,-122.026689,20.1,337,ON,89.5
GPS0002041,VEH0013,2026-03-03 10:08:00,-70.277751,-46.06673,24.9,180,ON,86.1
GPS0002273,VEH0005,2026-05-23 23:46:00,38.587748,-86.169947,62.3,64,OFF,37.0
GPS0001728,VEH0006,2026-04-09 20:21:00,-22.325984,-55.185031,8.7,160,ON,40.6
GPS0000889,VEH0010,2026-03-22 11:22:00,17.137956,-153.672211,26.3,10,OFF,10.1
GPS0001863,VEH0022,2026-06-30 12:56:00,16.620239,46.712809,99.6,345,ON,95.8
GPS0001777,VEH0040,2026-03-26 01:13:00,-29.008123,119.647685,45.4,177,OFF,78.4
GPS0000532,VEH0033,2026-06-28 05:25:00,-82.731,-149.264002,31.8,119,OFF,45.8
GPS0001978,VEH0014,2026-02-07 08:43:00,11.910556,39.521655,73.2,65,ON,49.2
GPS0001106,VEH0045,2026-03-27 23:38:00,47.24233,3.785825,30.9,256,OFF,54.3
GPS0000400,VEH0035,2026-05-14 10:26:00,48.430438,-125.274581,64.9,158,ON,87.9
GPS0002313,VEH0031,2026-04-05 21:40:00,12.967978,172.310364,85.2,270,OFF,29.5
GPS0000641,VEH0050,2026-05-25 19:50:00,-33.157422,161.296821,113.5,293,OFF,74.1
GPS0001618,VEH0033,2026-06-26 15:28:00,34.27955,95.215514,56.7,288,OFF,5.5
GPS0000720,VEH0036,2026-05-07 20:47:00,-46.888089,78.108364,107.7,206,OFF,68.3
GPS0000391,VEH0023,2026-07-13 13:27:00,27.33256,116.300902,59.1,286,ON,86.7
GPS0000936,VEH0017,2026-01-15 19:31:00,-35.373664,22.126959,53.0,358,OFF,46.4
GPS0001949,VEH0038,2026-04-27 12:35:00,-79.223397,108.588307,82.3,137,OFF,76.0
GPS0000139,VEH0041,2026-01-03 03:10:00,60.228904,-10.804446,93.1,327,OFF,7.0
GPS0001922,VEH0030,2026-03-04 13:24:00,41.999576,4.082258,119.9,337,ON,30.9
GPS0001782,VEH0037,2026-01-20 18:05:00,81.188791,-151.693678,60.7,77,OFF,4.8
GPS0001119,VEH0025,2026-07-04 20:11:00,21.44283,64.520584,40.6,324,ON,72.4
GPS0002431,VEH0023,2026-03-19 12:29:00,-33.864601,128.090097,75.6,282,OFF,23.5
